,State_Name,City,Zip_Code,Mean,Median,Stdev,Lat,Lon
3223,California,Fontana,92337,74133,69972,43054,34.0358616,-117.4928817
3224,California,Rialto,92377,93422,90082,50833,34.1650715,-117.4255984
3225,California,Rialto,92377,74842,70561,49331,34.1729195,-117.38774
3226,California,Fontana,92335,33755,31223,24564,34.0957108,-117.446889
3227,California,Baldwin Park,91706,60173,50357,42003,34.0721312,-117.9962625
3228,California,Fontana,92335,21165,17087,14492,34.0993753,-117.4357865
3229,California,Fontana,92335,56920,43179,43016,34.084891,-117.4269916
3230,California,Fontana,92335,60149,55399,32437,34.0994731,-117.413994
3231,California,Fontana,92335,43115,34046,33997,34.0975385,-117.4055522
3232,California,Rialto,92376,60545,39118,50660,34.1293952,-117.3778763
3233,California,Bloomington,92316,66419,57698,40644,34.0813583,-117.392117
3234,California,Colton,92324,50372,48153,32779,34.0814165,-117.3615997
3235,California,Rialto,92376,50160,47346,32669,34.1129611,-117.3642213
3236,California,Bloomington,92316,53477,40718,44670,34.043922,-117.3863212
3237,California,San Bernardino,92411,52968,300000,45657,34.127244,-117.3315656
3238,California,Baldwin Park,91706,67879,63880,44855,34.1033004,-117.9489743
3239,California,San Bernardino,92411,32984,29241,20349,34.1121388,-117.3310918
3240,California,Rialto,92376,56977,39661,37139,34.1014105,-117.3419734
3241,California,San Bernardino,92407,42267,37245,23785,34.168967,-117.3017356
3242,California,San Bernardino,92407,53677,44103,49696,34.1673527,-117.3292161
3243,California,San Bernardino,92405,59918,52725,44157,34.1420354,-117.3080732
3244,California,San Bernardino,92410,41800,28818,31972,34.100314,-117.3168792
3245,California,San Bernardino,92404,41077,22216,52495,34.1445248,-117.281718
3246,California,San Bernardino,92405,38113,27363,30486,34.1322964,-117.2908879
3247,California,San Bernardino,92410,28781,20234,25013,34.1173214,-117.2921097
3248,California,San Bernardino,92404,83507,76326,36745,34.1602104,-117.2600059
3249,California,West Covina,91790,84866,84326,55156,34.0796236,-117.9156009
3250,California,San Bernardino,92404,36342,26661,33089,34.1392052,-117.2535715
3251,California,San Bernardino,92404,59694,62683,38310,34.1268693,-117.2541147
3252,California,Colton,92324,45730,300000,35975,34.0729192,-117.3378085
3253,California,Colton,92324,40967,38382,25672,34.0744503,-117.3134389
3254,California,Grand Terrace,92313,80656,74816,47877,34.0256962,-117.3235788
3255,California,Grand Terrace,92313,39457,38256,25543,34.042144,-117.30729
3256,California,Loma Linda,92354,106524,81345,69169,34.0226242,-117.2307072
3257,California,Redlands,92373,90112,76843,66851,34.0549636,-117.2380005
3258,California,Highland,92346,71262,300000,48160,34.1435722,-117.2071582
3259,California,Moreno Valley,92553,57554,49279,45644,34.13216,-117.2108868
3260,California,West Covina,91791,101133,300000,58461,34.0580051,-117.9005028
3261,California,Highland,92346,50824,44303,40501,34.1064459,-117.197144
3262,California,Highland,92346,92787,81796,53146,34.1157924,-117.1817526
3263,California,Redlands,92374,39094,24140,35478,34.0663357,-117.1852759
3264,California,Redlands,92373,116839,300000,67472,34.0421853,-117.2026161
3265,California,Redlands,92374,104209,79174,63718,34.0767762,-117.1560924
3266,California,Redlands,92374,82829,64895,55415,34.0479661,-117.1538908
3267,California,Redlands,92374,68888,60630,53771,34.0607814,-117.1306474
3268,California,Yucaipa,92399,55119,39158,53591,34.0196053,-117.0695419
3269,California,Yucaipa,92399,99477,300000,61675,34.043528,-117.0805885
3270,California,Yucaipa,92399,35022,27883,24356,34.0257037,-117.0490963
3271,California,La Puente,91746,78261,72621,55815,34.0564404,-117.9641181
3272,California,Phelan,92329,55488,38502,43946,34.4425196,-117.6219589
3273,California,Victorville,92395,60290,58216,40540,34.5367769,-117.3677478
3274,California,Adelanto,92301,36944,17430,34598,34.630638,-117.5205628
3275,California,Mt. Baldy,91759,76889,57383,62570,34.266609,-117.5413331
3276,California,Apple Valley,92308,50406,39888,42897,34.4477844,-117.2261814
3277,California,Apple Valley,92308,37065,300000,21441,34.48581,-117.198857
3278,California,Apple Valley,92307,76380,65595,51429,34.5287444,-117.1729656
3279,California,Apple Valley,92307,100976,300000,63700,34.5182935,-117.231776
3280,California,Victorville,92394,35645,36561,23939,34.515479,-117.3358999
3281,California,Victorville,92395,70101,60640,51743,34.4902648,-117.3407035
3282,California,La Puente,91744,72357,60507,46344,34.0439866,-117.9379348
3283,California,Victorville,92395,92106,300000,61649,34.489825,-117.2703695
3284,California,Hayward,94540,51914,45402,41896,37.6348665,-122.0697491
3285,California,Lancaster,93534,48633,37245,40518,34.4610778,-117.2985044
3286,California,Hesperia,92345,48218,48278,32542,34.4359597,-117.3059014
3287,California,Hesperia,92345,63089,56992,45987,34.4135996,-117.3433595
3288,California,Hesperia,92345,57384,51480,33864,34.4026561,-117.272407
3289,California,Victorville,92395,52707,39678,44914,34.4854486,-117.2949105
3290,California,Twentynine Palms,92277,45706,31186,37414,34.1997526,-116.3830577
3291,California,Twentynine Palms,92277,33242,22461,27293,34.077742,-116.4710168
3292,California,Twentynine Palms,92277,61139,41800,59006,34.0582671,-116.5601965
3293,California,Twentynine Palms,92277,75183,61311,56881,34.1916824,-116.0639699
3294,California,West Covina,91791,101353,86293,64293,34.0490207,-117.8958117
3295,California,Lake Arrowhead,92352,54519,46532,44063,34.2700821,-117.3520808
3296,California,Lake Arrowhead,92352,29482,20610,28134,34.2536638,-117.279282
3297,California,Lake Arrowhead,92352,56356,300000,40307,34.3002218,-117.1920009
3298,California,Lake Arrowhead,92352,73486,300000,42317,34.2553357,-117.0878551
3299,California,Big Bear Lake,92315,68592,56778,71680,34.2409525,-116.9467039
3300,California,Big Bear Lake,92315,46356,38854,35484,34.2429713,-116.8254601
3301,California,Barstow,92311,51556,45100,39551,34.8338041,-117.1213732
3302,California,Barstow,92311,55672,46110,42727,34.8693342,-117.0176358
3303,California,Lucerne Valley,92356,40260,26034,32904,34.636683,-116.958778
3304,California,Colton,92324,43894,31388,41254,34.0602092,-117.3233041
3305,California,La Puente,91744,72999,62006,48537,34.008773,-117.8924325
3306,California,San Diego,92110,120050,122111,86339,32.7530051,-117.1858954
3307,California,San Diego,92103,96003,88389,59330,32.7447827,-117.1623035
3308,California,San Diego,92103,66158,56112,47221,32.7447605,-117.1513507
3309,California,San Diego,92103,33204,16425,36843,32.7518529,-117.141957
3310,California,San Diego,92116,47006,37570,35304,32.7580741,-117.1317985
3311,California,San Diego,92104,100544,54831,91296,32.74474,-117.1330809
3312,California,San Diego,92116,38775,39836,21948,32.7582458,-117.1207158
3313,California,San Diego,92116,107218,300000,60709,32.7696239,-117.1198088
3314,California,San Diego,92105,49044,300000,30826,32.7586876,-117.1084657
3315,California,San Diego,92115,52661,28255,47697,32.7573492,-117.0947635
3316,California,Hacienda Heights,91745,108313,99905,68171,33.983157,-117.9826865
3317,California,San Diego,92105,59309,53060,44747,32.7400368,-117.1096435
3318,California,San Diego,92105,49962,43881,50819,32.7357597,-117.0972747
3319,California,San Diego,92115,36980,33152,22717,32.7529867,-117.0895143
3320,California,San Diego,92105,43426,37268,35819,32.7439483,-117.0844893
3321,California,San Diego,92115,71655,55062,58981,32.7638379,-117.0835961
3322,California,San Diego,92115,65986,49486,45834,32.7498572,-117.0553352
3323,California,San Diego,92114,72388,55913,52845,32.7174916,-117.0753816
3324,California,San Diego,92114,59331,54687,41892,32.7070141,-117.0441008
3325,California,San Diego,92114,88147,75026,62728,32.6918459,-117.0556229
3326,California,San Diego,92114,98740,88922,61708,32.6998002,-117.0450027
3327,California,City Of Industry,91716,72912,61765,49362,34.006504,-117.9561891
3328,California,Bonita,91902,101129,101437,53161,32.6571679,-117.0564201
3329,California,San Diego,92139,68716,61311,45799,32.6835898,-117.0387603
3330,California,La Mesa,91941,58691,300000,28866,32.6945179,-117.020195
3331,California,San Diego,92113,52970,30148,57726,32.6978827,-117.0900666
3332,California,San Diego,92111,51017,36188,40653,32.7060279,-117.114577
3333,California,San Diego,92113,57474,42529,46397,32.6866567,-117.1075926
3334,California,San Diego,92102,34886,30825,23309,32.7087782,-117.127113
3335,California,San Diego,92104,143751,300000,68213,32.7293502,-117.1194471
3336,California,San Diego,92102,48368,29556,40626,32.717632,-117.1381734
3337,California,San Diego,92113,32065,24003,23891,32.7018489,-117.1386692
3338,California,Duarte,91010,73629,60117,54260,34.1393519,-117.9554108
3339,California,San Diego,92101,94463,69051,72950,32.7156831,-117.1615102
3340,California,San Diego,92101,96975,79171,70373,32.7249041,-117.1705895
3341,California,San Diego,92110,242857,300000,25317,32.7377186,-117.1977435
3342,California,San Diego,92106,104682,300000,86215,32.7430417,-117.2219519
3343,California,San Diego,92107,90596,92153,58978,32.7408214,-117.252275
3344,California,San Diego,92107,95505,80909,65117,32.7451404,-117.235253
3345,California,San Diego,92107,65424,55071,47970,32.747805,-117.2489105
3346,California,San Diego,92109,87250,80719,61297,32.7883849,-117.2400754
3347,California,San Diego,92109,69771,51197,55745,32.8025161,-117.2397403
3348,California,San Diego,92109,77432,65519,57069,32.7943988,-117.2539835
3349,California,Sierra Madre,91024,137490,123148,88842,34.1553775,-118.0470542
3350,California,La Jolla,92037,92693,75766,67478,32.8086093,-117.2628601
3351,California,La Jolla,92037,135372,126377,73948,32.8191521,-117.273466
3353,California,San Diego,92109,160036,171962,78638,32.8253098,-117.2458512
3354,California,Del Mar,92014,131231,128207,74695,32.9516034,-117.2502783
3355,California,San Diego,92130,146610,132606,87079,32.9512328,-117.2211586
3356,California,San Diego,92129,138615,118210,72791,32.9583944,-117.1357871
3357,California,San Diego,92122,63071,54444,52123,32.8626551,-117.2175882
3358,California,San Diego,92126,110703,107278,62915,32.9234425,-117.1578602
3359,California,San Diego,92121,138229,300000,64452,32.8914562,-117.1716869
3360,California,Monrovia,91016,71031,64629,49584,34.1484127,-118.0051353
3361,California,San Diego,92126,104425,95457,58060,32.9328144,-117.1336751
3362,California,San Diego,92126,75086,300000,50411,32.9164937,-117.135326
3363,California,San Diego,92126,101120,101703,60437,32.8998834,-117.1295175
3364,California,San Diego,92122,80261,75350,59981,32.8599378,-117.2274156
3365,California,San Diego,92117,71571,300000,52016,32.8373057,-117.206765
3366,California,San Diego,92117,50037,39388,41950,32.8226369,-117.195777
3367,California,San Diego,92117,100487,90793,59497,32.8302338,-117.1867776
3368,California,San Diego,92111,69630,53250,59500,32.8149642,-117.171816
3369,California,San Diego,92111,101022,90495,74838,32.8034143,-117.1810994
3370,California,San Diego,92123,63019,300000,31258,32.7884171,-117.1558879
3371,California,Temple City,91780,73484,65475,57400,34.119621,-118.0611059
3372,California,San Diego,92111,66356,56963,47778,32.7635112,-117.1799444
3373,California,San Diego,92110,71962,54771,68229,32.7878006,-117.1956415
3374,California,San Diego,92123,78959,300000,47859,32.8015228,-117.1463385
3375,California,San Diego,92116,74698,64822,52648,32.7736652,-117.1372412
3376,California,San Diego,92124,60539,54317,43530,32.8653405,-117.1173286
3377,California,San Diego,92124,110753,115360,55415,32.8247352,-117.0924729
3378,California,San Diego,92124,62510,52750,42640,32.8036949,-117.1085634
3379,California,San Diego,92120,87615,300000,47390,32.7867228,-117.091731
3380,California,San Diego,92120,93240,86175,64445,32.8068307,-117.0607193
3381,California,San Diego,92119,104692,300000,71636,32.7864962,-117.0489529
3382,California,El Monte,91732,66945,46835,55958,34.0966686,-118.0058397
3383,California,San Diego,92119,95870,86243,57835,32.8085602,-117.0134559
3384,California,San Diego,92154,75715,300000,59845,32.5868139,-117.0554451
3385,California,San Ysidro,92173,34270,22299,34482,32.5641852,-117.0496293
3386,California,San Diego,92154,67539,63987,43831,32.5795147,-117.0547796
3387,California,Chula Vista,91911,60694,58676,32817,32.5996184,-117.0958327
3388,California,San Diego,92154,76110,66761,45282,32.5820941,-117.0793152
3389,California,San Diego,92154,41389,32143,35750,32.5688881,-117.0803945
3390,California,Imperial Beach,91932,55057,47571,43419,32.575638,-117.1144635
3391,California,Imperial Beach,91932,49938,47606,34905,32.5860463,-117.1129542
3392,California,Coronado,92118,109138,300000,75276,32.6973819,-117.1785782
3393,California,El Monte,91731,53641,39684,45858,34.0677993,-118.0367787
3394,California,National City,91950,20849,13276,24971,32.6738101,-117.0970458
3395,California,Oakland,94612,89482,78171,59021,37.6184511,-122.082604
3396,California,National City,91950,77658,59576,61122,32.6883739,-117.0815796
3397,California,National City,91950,69008,48103,56584,32.6639283,-117.0738537
3398,California,Chula Vista,91910,49188,45291,36619,32.6430592,-117.0878962
3399,California,Chula Vista,91910,43268,30704,38152,32.6341315,-117.0851125
3400,California,Chula Vista,91911,72836,58585,53193,32.6248441,-117.0798163
3401,California,Chula Vista,91911,37277,23880,30920,32.6131276,-117.0779491
3402,California,Chula Vista,91911,39220,36093,23168,32.5991877,-117.0722502
3403,California,Chula Vista,91911,60051,49771,38542,32.6036559,-117.0400327
3404,California,Chula Vista,91913,91409,76183,57739,32.6261903,-116.9977853
3405,California,El Monte,91732,58250,42651,50241,34.054936,-118.0487816
3406,California,Chula Vista,91910,86674,76667,53601,32.6352894,-117.056205
3407,California,Chula Vista,91910,115428,97516,66047,32.6602275,-117.0130151
3408,California,Chula Vista,91913,122996,122194,64278,32.65904,-116.9844864
3409,California,Chula Vista,91910,128876,119106,73149,32.6453703,-117.0210215
3410,California,La Mesa,91941,72261,53358,55413,32.7373197,-116.9642155
3411,California,El Cajon,92020,118571,98901,87437,32.758975,-116.9481395
3412,California,La Mesa,91941,44125,33148,36687,32.740592,-116.9969526
3413,California,La Mesa,91941,93962,87193,58555,32.7222353,-116.9900794
3414,California,Lemon Grove,91945,65711,47127,52997,32.7369473,-117.0236857
3415,California,Lemon Grove,91945,75980,69332,44212,32.7274195,-117.0431132
3416,California,El Monte,91732,48183,38385,37825,34.0464413,-118.0226938
3417,California,La Mesa,91941,79872,67021,61371,32.7495164,-117.0438658
3418,California,La Mesa,91941,88715,77176,63402,32.7618944,-117.0421574
3419,California,La Mesa,91941,31675,17648,28067,32.7713214,-117.0352722
3420,California,La Mesa,91941,72247,300000,35351,32.7846006,-117.0092586
3421,California,El Cajon,92020,50968,41480,40447,32.7840225,-116.9579853
3422,California,El Cajon,92019,105132,93586,65476,32.7752264,-116.9179144
3423,California,El Cajon,92019,36739,25081,46944,32.7921847,-116.9264026
3424,California,La Mesa,91944,56291,39818,46817,32.7909112,-116.9381289
3425,California,El Cajon,92020,76850,300000,56097,32.7840087,-116.9696965
3426,California,La Mesa,91944,47678,47000,28295,32.8149599,-116.9711545
3427,California,La Canada,91011,152940,151682,75321,34.2263088,-118.218217
3428,California,El Cajon,92019,118195,300000,71170,32.8090425,-116.9102681
3429,California,El Cajon,92020,59980,54720,46187,32.8220879,-116.9554478
3430,California,Santee,92071,101589,300000,49222,32.841342,-117.0126279
3431,California,Santee,92071,120140,300000,59282,32.872302,-116.9941687
3432,California,La Mesa,91944,52297,39488,40909,32.8351885,-116.9721862
3433,California,El Cajon,92021,61416,40124,57719,32.8701472,-116.8418302
3434,California,Lakeside,92040,67894,60286,43061,32.8364013,-116.9197122
3435,California,Lakeside,92040,118266,125715,80650,32.9015716,-116.9470083
3436,California,Poway,92064,54653,35848,52555,33.0159951,-117.0682214
3437,California,Poway,92064,113789,96220,76492,33.0414758,-117.0511483
3438,California,Pasadena,91103,60953,48381,51084,34.1752067,-118.1462036
