State_Name,City,Zip_Code,Mean,Median,Stdev,Lat,Lon
Arizona,Dolan Springs,86441,30685,23431,24873,35.953156,-114.078871
Arizona,Mohave Valley,86440,49684,66140,37623,34.944901,-114.590643
Arizona,Temp,85282,41648,27728,42696,31.362463,-110.933538
Arizona,Payson,85541,53625,300000,30475,34.180335,-111.343012
Arizona,Payson,85547,52431,43324,39968,34.243893,-111.31884
Arizona,Pima,85543,55575,46917,43979,32.88156,-109.843764
Arizona,Douglas,85608,23530,16730,19264,31.360894,-109.566052
Arizona,Somerton,85350,25662,23397,16677,32.594385,-114.655084
Arizona,Tonto Basin,85553,39704,300000,19480,33.657393,-111.127051
Arizona,Green Valley,85614,77054,68043,46382,31.932739,-110.96536
Arizona,San Manuel,85631,51403,43469,34231,32.60603,-110.647113
Arizona,Second Mesa,86043,38280,31960,33786,35.851387,-110.49799
Arizona,Sierra Vista,85635,69646,58812,53035,31.56541,-110.314508
Arizona,Eagar,85925,45103,30067,45297,34.171921,-109.306892
Arizona,Surprise,85374,55736,44609,43301,33.671383,-112.357187
Arizona,Roll,85347,48130,32498,43416,32.700435,-113.961785
Arizona,Winslow,86047,30660,21095,30296,35.430955,-110.84315
Arizona,Superior,85273,72207,75337,45449,33.347668,-110.999724
Arizona,Page,86040,54968,37010,43508,35.954964,-112.120196
Arizona,Cottonwood,86326,56440,45415,47395,34.711987,-111.993997
Arizona,Wellton,85356,38080,300000,22076,32.623189,-114.145234
Arizona,Ajo,85321,56385,28392,61535,32.258973,-112.730634
Arizona,Yarnell,85362,36012,27616,29117,34.228248,-112.763062
Arizona,Gilbert,85298,119002,115886,63446,33.2367275,-111.7386475
Arizona,Queen Creek,85242,130704,120267,78849,33.2416507,-111.656567
Arizona,Fountain Hills,85268,50747,44904,41945,33.6461625,-111.6598954
Arizona,Morenci,85540,76501,71850,40733,32.9929864,-109.3323888
Arizona,Bullhead City,86442,40865,34773,32335,35.1099928,-114.5845892
Arizona,Bullhead City,86439,55714,41559,48563,35.0150255,-114.5844264
Arizona,Lake Havasu City,86406,60355,47061,37967,34.4818248,-114.2795315
Arizona,Pinon,86510,30932,17769,32581,36.291957,-110.2982373
Arizona,Shonto,86054,40332,26019,40116,36.6840509,-110.6114408
Arizona,Lakeside,85929,66618,59716,52953,34.1236048,-109.9520323
Arizona,Show Low,85901,46321,33531,43717,34.2725505,-109.9612285
Arizona,Tucson,85701,50620,39574,44800,32.212867,-110.9771682
Arizona,Tucson,85716,42399,28401,43288,32.2492877,-110.9209011
Arizona,Tucson,85713,36960,32166,28408,32.1877205,-110.9946412
Arizona,Tucson,85711,41993,35025,27251,32.1995907,-110.8622294
Arizona,Tucson,85706,42669,33686,34282,32.1413278,-110.9855152
Arizona,Tucson,85715,65342,52748,52286,32.2569005,-110.8325423
Arizona,Tucson,85748,83575,73008,51092,32.2135906,-110.7812274
Arizona,Tucson,85710,111983,96439,68589,32.2840302,-110.781441
Arizona,Vail,85641,85403,74637,49021,32.0974037,-110.7770346
Arizona,Sun City,85373,52042,44224,35620,33.6751574,-112.3386479
Arizona,Green Valley,85622,81394,74925,52594,31.7740178,-110.9544319
Arizona,Sahuarita,85629,85037,74059,48336,31.9837468,-110.9797993
Arizona,Tucson,85745,78314,73148,45564,32.2430537,-111.0296803
Arizona,Tucson,85743,69154,68188,34745,32.3480444,-111.087263
Arizona,Tucson,85705,31177,19089,38325,32.2866043,-110.9671486
Arizona,Tucson,85704,61881,56317,42184,32.3035958,-110.9870329
Arizona,St Johns,85936,47256,37626,37955,34.6970843,-109.5067714
Arizona,Tucson,85755,117775,108682,69734,32.4623892,-110.9936469
Arizona,Tucson,85718,103565,78185,85555,32.2915746,-110.9081823
Arizona,Surprise,85387,77691,63984,54414,33.6762281,-112.4163657
Arizona,Tucson,85750,102169,78342,76414,32.2898394,-110.8482194
Arizona,Florence,85132,61313,54360,36434,33.1544205,-111.5390565
Arizona,Apache Junction,85220,38860,32748,32374,33.4113667,-111.5637657
Arizona,Oracle,85623,80766,72414,52480,32.5506259,-110.8592663
Arizona,Casa Grande,85222,55664,48531,40420,32.9309254,-111.7740229
Arizona,Mesa,85204,79505,68778,48156,33.0553653,-112.0192483
Arizona,Picacho,85241,54716,46878,35697,32.593809,-111.5851591
Arizona,Nogales,85621,59894,51629,43441,31.4430891,-110.8696338
Arizona,Buckeye,85322,84867,73437,56036,33.5484373,-112.6462541
Arizona,Prescott,86305,65618,44963,61616,34.6268166,-112.4437036
Arizona,Prescott Valley,86312,42560,35026,31515,34.5863785,-112.2822925
Arizona,Bagdad,86321,86089,76057,49278,34.5733844,-113.1438803
Arizona,Sedona,86351,75600,64754,55414,34.7817127,-111.732393
Arizona,Yuma,85366,50898,38166,43455,32.67363,-114.6112962
Arizona,San Luis,85349,39969,28252,30676,32.4924714,-114.7770437
Arizona,El Mirage,85335,61099,53380,39726,33.6196477,-112.3144574
Arizona,Fort Defiance,86504,32392,19821,37773,35.9506832,-109.1461416
Arizona,Ganado,86505,26791,15983,27873,35.6217526,-109.3752943
Arizona,Benson,85602,48145,43357,27442,31.9582989,-110.3045946
Arizona,Pomerene,85627,54157,44767,48425,32.200019,-110.2836792
Arizona,Tucson,85712,23169,16703,21503,31.3644435,-109.4911125
Arizona,Douglas,85607,32972,27002,23007,31.3389448,-109.5503177
Arizona,Litchfield Park,85340,74173,57086,57721,33.4834524,-112.3250332
Arizona,Hereford,85615,49029,36335,41353,31.4646753,-110.0397849
Arizona,Sierra Vista,85650,134124,300000,71109,31.4788388,-110.2729133
Arizona,Flagstaff,86004,92626,83296,63912,35.2174762,-111.6056385
Arizona,Goodyear,85338,57663,50646,31240,33.413794,-112.3997841
Arizona,Kaibeto,86053,68234,50891,55681,36.5452151,-111.3261199
Arizona,Pine,85544,64766,63662,43945,34.3038561,-111.5611326
Arizona,Miami,85539,45393,38206,43960,33.452695,-110.9371613
Arizona,San Carlos,85550,51691,39374,58755,33.4885424,-110.4235097
Arizona,Surprise,85379,86779,73302,60232,33.6165068,-112.3678926
Arizona,Thatcher,85552,64852,300000,53186,32.8638683,-109.7544601
Arizona,Safford,85546,52828,43128,42504,32.8141246,-109.7192896
Arizona,Phoenix,85009,68506,51503,56207,32.8913628,-109.5331779
Arizona,Ehrenberg,85334,38049,31113,33246,33.6525942,-113.9501387
Arizona,Parker,85344,27839,21700,23814,33.8749524,-114.3598873
Arizona,Cave Creek,85327,76076,49697,64282,33.8175437,-111.9168671
Arizona,Surprise,85378,47361,37501,33904,33.6577414,-112.3366887
Arizona,Morristown,85342,67211,56588,44977,33.8962909,-112.5112619
Arizona,Surprise,85388,100613,300000,78864,33.66087,-112.42696
Arizona,Buckeye,85326,64123,300000,37144,33.4267096,-112.5645555
Arizona,Phoenix,85018,70546,59022,44830,33.464555,-112.4021325
Arizona,Peoria,85382,45443,37353,32701,33.6294009,-112.2828515
Arizona,Glendale,85308,68634,59202,44211,33.6315958,-112.418113
Arizona,Glendale,85031,34126,23244,30910,33.5295913,-112.3500764
Arizona,Peoria,85381,41322,33544,32593,33.6033854,-112.2606851
Arizona,Avondale,85323,36663,44190,27720,33.4462357,-112.3417667
Arizona,Youngtown,85363,46831,36258,37949,33.6103118,-112.2784919
Arizona,Glendale,85306,78406,63072,60304,33.631369,-112.2099467
Arizona,Phoenix,60048,49075,36002,36263,33.5893833,-112.2782881
Arizona,Peoria,85345,62982,300000,52955,33.5887966,-112.2115049
Arizona,Phoenix,85037,58722,54288,27925,33.4994539,-112.280234
Arizona,Chandler,85286,69214,68132,39574,33.4496873,-112.3205947
Arizona,Tolleson,85353,62737,63854,37537,33.4082453,-112.2599089
Arizona,Glendale,85302,57211,55106,34539,33.5745886,-112.1945475
Arizona,Glendale,85301,31282,24904,31028,33.5457957,-112.1774088
Arizona,Glendale,85303,30984,22629,27231,33.5200387,-112.2117697
Arizona,Glendale,85307,57968,54131,33485,33.515458,-112.2811302
Arizona,Phoenix,85032,103743,86769,65815,33.6043843,-111.9344318
Arizona,Scottsdale,85254,100189,92369,60149,33.6188319,-111.969144
Arizona,Phoenix,85023,84906,91251,46740,33.6166417,-112.0797986
Arizona,Phoenix,85020,76235,63024,54692,33.5941537,-112.0555576
Arizona,Phoenix,85029,34711,24672,30892,33.6036114,-112.1252568
Arizona,Glendale,85305,47875,38458,36905,33.4006324,-112.3294874
Arizona,Phoenix,85051,59141,300000,45149,33.5723303,-112.1454437
Arizona,Glendale,85304,75091,49478,72053,33.5885017,-112.1766306
Arizona,Phoenix,85028,36247,25656,29339,33.5894838,-112.0243739
Arizona,Paradise Valley,85253,158195,174901,87846,33.5441689,-111.9412986
Arizona,Phoenix,85021,75338,300000,59932,33.5457403,-112.0910561
Arizona,Phoenix,85016,99390,79042,64220,33.5269516,-112.0379507
Arizona,Phoenix,85015,37367,19895,38402,33.5349394,-112.0953652
Arizona,Phoenix,85019,32987,23394,30442,33.5204471,-112.1427058
Arizona,Phoenix,85012,78584,59991,59261,33.5165357,-112.0737249
Arizona,Phoenix,85014,55315,52319,39490,33.5042337,-112.0540658
Arizona,Phoenix,85013,38576,25061,30902,33.5054188,-112.0934517
Arizona,Phoenix,85033,53956,48164,38525,33.5025844,-112.1933395
Arizona,Phoenix,85008,57823,40924,47272,33.4740317,-111.9709762
Arizona,Phoenix,85006,29408,25411,21820,33.4730134,-112.0432967
Arizona,Phoenix,85002,84105,43191,80492,33.4730347,-112.0739665
Arizona,Phoenix,85035,24834,21181,17371,33.4768815,-112.1777032
Arizona,Phoenix,85043,40916,26685,38775,33.4071318,-112.2209946
Arizona,Phoenix,85007,24292,13722,23092,33.4585736,-112.0913351
Arizona,Phoenix,85041,35368,28554,27890,33.3993852,-112.142267
Arizona,Phoenix,85040,37930,31929,30796,33.3995851,-112.0559842
Arizona,Phoenix,85042,53412,54722,33779,33.3885831,-111.9874871
Arizona,Phoenix,85044,52684,42379,33469,33.3409205,-111.9835193
Arizona,Phoenix,85048,87130,300000,57295,33.2979769,-111.9845655
Arizona,Scottsdale,85258,57926,46086,45388,33.5751643,-111.8802501
Arizona,Scottsdale,85266,135404,300000,75709,33.7883642,-111.819893
Arizona,Scottsdale,85259,53478,38852,41506,33.5890025,-111.8373468
Arizona,Scottsdale,85255,144695,140525,79065,33.6773576,-111.8382486
Arizona,Scottsdale,85250,81232,67092,58464,33.529373,-111.898852
Arizona,Scottsdale,85251,62030,52713,49288,33.5071933,-111.91706
Arizona,Scottsdale,85257,112364,94834,71876,33.4794719,-111.9509448
Arizona,Scottsdale,85271,53752,39205,37553,33.4619603,-111.9163918
Arizona,Tempe,85281,49214,30511,49539,33.4146651,-111.952179
Arizona,Tempe,85285,74365,62418,51542,33.4001798,-111.9349062
Arizona,Tempe,85283,67101,58579,47130,33.3821331,-111.9533755
Arizona,Mesa,85207,125247,300000,61736,33.4807379,-111.6750323
Arizona,Mesa,85205,73432,50801,65851,33.4300703,-111.7277109
Arizona,Mesa,85215,99691,300000,62209,33.4735699,-111.6925704
Arizona,Mesa,85206,52597,34673,48645,33.4446172,-111.7102505
Arizona,Mesa,85201,34286,28737,22710,33.4569965,-111.8274309
Arizona,Mesa,85203,64256,53389,46502,33.443353,-111.8098312
Arizona,Mesa,85213,110519,103507,68473,33.4300168,-111.7622801
Arizona,Mesa,85202,33140,23772,26435,33.3966747,-111.8698091
Arizona,Mesa,85210,32126,26913,23665,33.4040946,-111.8484498
Arizona,Chandler,85224,83442,74528,54039,33.3422819,-111.8849819
Arizona,Gilbert,85233,41678,41689,19868,33.3654099,-111.8263386
Arizona,Tucson,85754,41514,28215,42720,33.5603767,-112.1126416
Arizona,Gilbert,85234,70852,51976,57088,33.357289,-111.7814095
Arizona,Gilbert,85296,101890,84302,70831,33.3428917,-111.764314
Arizona,Higley,85236,115491,300000,55893,33.3503525,-111.7214724
Arizona,Mesa,85208,100687,88002,53035,33.3950184,-111.6097111
Arizona,Mesa,85209,42627,39086,33707,33.3863343,-111.6609716
Arizona,Mesa,85212,42944,33147,32337,33.3057429,-111.6550856
Arizona,Anthem,85086,123366,300000,51811,33.8634136,-112.1071558
Arizona,Peoria,85383,126364,300000,60251,33.7110414,-112.21145
Arizona,Glendale,85310,132807,126260,61523,33.7200708,-112.1508333
Arizona,Phoenix,85027,61944,47800,48677,33.6727311,-112.0866239
Arizona,Phoenix,85053,91682,300000,49867,33.6612529,-112.1205769
Arizona,Phoenix,85050,45602,40442,29266,33.6665053,-112.0224747
Arizona,Phoenix,85022,46121,41272,35093,33.6513489,-112.0395987
Arizona,Chandler,85226,107971,104211,67693,33.3293036,-111.9223852
Arizona,Tempe,85284,101453,104080,58597,33.3154159,-111.9587756
Arizona,Chandler,85225,89718,80561,57558,33.2990273,-111.81557
Arizona,Chandler,85248,100274,91320,54356,33.2688801,-111.8759427
Arizona,Chandler,85249,150189,143590,59856,33.2407344,-111.8153055
Arizona,Gilbert,85297,144662,300000,68904,33.2896892,-111.7504423
Arizona,Queen Creek,85142,118668,300000,57537,33.2751553,-111.6800201
Arizona,Scottsdale,85256,57997,39241,60766,33.5222009,-111.7981089
Arizona,Fort Mohave,86426,41544,31907,32372,34.9604936,-114.6151249
Arizona,Golden Valley,86413,38024,25956,34749,35.3439846,-114.3630145
Arizona,Bullhead City,86429,39075,31129,27980,35.1336496,-114.4816885
Arizona,Lake Havasu City,86404,48089,300000,33308,34.5081953,-114.3204536
Arizona,Lake Havasu City,86403,80354,70277,61818,34.4884297,-114.3247882
Arizona,Wikieup,85360,61726,46076,54718,34.8405587,-113.7617762
Arizona,Whiteriver,85941,32370,18642,31840,33.7298265,-109.926978
Arizona,Heber,85928,28499,20926,21249,34.4126384,-110.5865747
Arizona,Tucson,85719,33407,24131,30660,32.2300551,-110.9526249
Arizona,Tucson,85714,36805,24215,44514,32.1727642,-110.9531268
Arizona,Tucson,85746,44643,37557,28455,32.1337396,-111.002285
Arizona,Tucson,85730,55419,50335,33168,32.1611116,-110.8489515
Arizona,Tucson,85749,97246,100290,60152,32.2740611,-110.7247798
Arizona,Tucson,85747,83191,75590,44996,32.1387607,-110.7687946
Arizona,Tucson,85735,45662,40069,27888,32.1900152,-111.0858689
Arizona,Tucson,85709,57062,50459,44620,32.2195871,-111.0067634
Arizona,Marana,85653,59197,38001,47458,32.3829457,-111.4550797
Arizona,Tucson,85741,43737,32963,35933,32.3286184,-111.0472414
Arizona,Phoenix,85003,72305,49042,70051,33.4477675,-112.0738956
Arizona,Tucson,85737,119168,101458,71877,32.4031955,-110.9893838
Arizona,San Tan Valley,85140,84727,300000,34867,33.2345093,-111.5546541
Arizona,Apache Junction,85219,79561,300000,60462,33.385386,-111.4658192
Arizona,Maricopa,85138,55403,50317,38119,33.0789461,-112.0255707
Arizona,Maricopa,85239,58366,59306,54739,33.0525774,-111.9660231
Arizona,Eloy,85231,36791,23123,33748,32.7517677,-111.5350247
Arizona,Stanfield,85272,31761,24607,29577,32.7426854,-112.0121319
Arizona,Laveen,85339,87204,81729,47513,33.3848215,-112.2072947
Arizona,Rio Rico,85648,62745,44272,40548,31.4535648,-111.1181423
Arizona,Chino Valley,86323,48582,41878,36372,34.7099289,-112.4849161
Arizona,Prescott,86301,59918,52759,39615,34.5873866,-112.4551462
Arizona,Prescott Valley,86314,51402,28842,54504,34.6118009,-112.350348
Arizona,Cornville,86325,65955,300000,49392,34.713134,-111.9229809
Arizona,Sedona,86336,84273,300000,72568,34.900897,-111.9203748
Arizona,Yuma,85365,29044,26594,25407,32.6908265,-114.6145067
Arizona,Yuma,85367,105441,300000,63259,32.684001,-114.4301138
Arizona,Phoenix,85034,38219,31943,36187,33.42871,-112.0418759
Arizona,Young,85554,45288,40205,32301,34.0978185,-111.0155491
Arkansas,Hamburg,71646,43595,30490,40843,33.224818,-91.797375
Arkansas,Cove,71937,34755,20134,40542,34.484507,-94.37991
Arkansas,Greers Ferry,72067,56439,52597,33290,35.566406,-92.20518
Arkansas,Brockwell,72517,141250,300000,11479,36.218726,-91.738324
Arkansas,Stuttgart,72160,49237,39255,37041,34.542304,-91.759996
Arkansas,Jasper,72641,44172,22379,58370,36.0105,-93.185469
Arkansas,Keiser,72351,39381,32307,29775,35.674001,-90.095544
Arkansas,Lake City,72437,42530,36630,32454,35.81937,-90.453905
Arkansas,Poyen,72128,33766,27623,26310,34.170133,-92.591386
Arkansas,London,72847,42109,32904,35383,35.325621,-93.243595
Arkansas,Mccrory,72101,35812,23855,36829,35.25743,-91.197058
Arkansas,Magnolia,71753,47447,34056,45303,33.276698,-93.226247
Arkansas,Marmaduke,72443,40121,31094,36474,36.189439,-90.385694
Arkansas,Hartford,72938,29908,18645,32085,35.092403,-94.352955
Arkansas,Wheatley,72392,38283,33695,26122,34.792129,-90.988
Arkansas,Mulberry,72947,38940,27999,35391,35.508517,-94.074754
Arkansas,Norman,71960,31172,26738,23161,34.458994,-93.676822
Arkansas,Walnut Ridge,72476,25318,22527,17714,36.171687,-90.818286
Arkansas,Pangburn,72121,35811,33507,29290,35.42608,-91.838741
Arkansas,Perryville,72126,46284,38460,31546,35.044755,-92.793451
Arkansas,Morrilton,72110,55086,35612,56743,35.159377,-92.643059
Arkansas,Rector,72461,41443,32066,35641,36.264476,-90.293093
Arkansas,Barton,72312,20112,14342,16916,34.657506,-90.820884
Arkansas,St Paul,72760,36716,33565,21719,35.826802,-93.767303
Arkansas,Sheridan,72150,58373,46872,46594,34.321598,-92.443045
Arkansas,Sparkman,71763,38731,26016,33105,33.917296,-92.849991
Arkansas,Taylor,71861,49313,34737,44027,33.099834,-93.461802
Arkansas,Tuckerman,72473,44836,34907,41176,35.724977,-91.20161
Arkansas,Vandervoort,71972,22366,18542,15465,34.379781,-94.364919
Arkansas,Warren,71671,40194,27965,42212,33.611829,-92.067718
Arkansas,Wilson,72395,60543,47215,52608,35.565961,-90.0418
Arkansas,Saratoga,71859,46324,300000,37804,33.718823,-94.008904
Arkansas,Bryant,72022,31297,20505,27422,34.618169,-92.451289
Arkansas,Newport,72112,23633,300000,17029,35.563186,-91.109424
Arkansas,Marianna,72360,38906,21381,36738,34.719723,-90.898069
Arkansas,Bauxite,72011,41559,36227,29635,34.559747,-92.499622
Arkansas,Benton,72015,66497,51871,51272,34.577424,-92.572583
Arkansas,Monette,72447,49473,38434,38360,35.83661,-90.3677
Arkansas,Jonesboro,72404,39788,36140,25046,35.908593,-90.79706
Arkansas,Flippin,72634,43262,35834,31341,36.37357,-92.591504
Arkansas,Cedarville,72932,59148,50445,41071,35.58306,-94.361781
Arkansas,Camden,71701,29658,18742,26703,33.701485,-93.023945
Arkansas,Conway,72034,61441,48543,51719,35.07435,-92.467078
Arkansas,Kirby,71950,42990,35864,28954,34.235924,-93.739193
Arkansas,Leslie,72645,29546,18751,33868,35.747919,-92.549999
Arkansas,Donaldson,71941,39519,26931,33164,34.234145,-92.918641
Arkansas,Friars Point,38631,30032,19647,30918,34.308574,-90.853346
Arkansas,Caraway,72419,44134,34026,36987,35.715807,-90.230627
Arkansas,Crossett,71635,31456,32937,17179,33.060828,-92.149031
Arkansas,Hot Springs,71901,52558,46562,34200,34.614003,-92.919727
Arkansas,Garfield,72732,51528,44983,41361,36.485793,-93.938574
Arkansas,Sonora,72764,112207,99636,79398,36.102458,-94.001579
Arkansas,Greenwood,72936,64615,52751,52072,35.21375,-94.240815
Arkansas,Concord,72523,34936,23191,36384,35.5815703,-91.8684332
Arkansas,Heber Springs,72543,41075,19272,43552,35.5064321,-91.9984836
Arkansas,Quitman,72131,65600,45354,60698,35.4563187,-92.1813642
Arkansas,Emerson,71740,73985,61539,47754,33.1763352,-93.0937911
Arkansas,Center Ridge,72027,53764,42773,44562,35.3283458,-92.5942172
Arkansas,Jonesboro,72401,46802,44852,34557,35.8352938,-90.732435
Arkansas,Bay,72411,45468,37685,32211,35.7608962,-90.5135722
Arkansas,Brookland,72417,64673,52538,65881,35.91406,-90.5532851
Arkansas,Van Buren,72956,75145,51036,63896,35.5022066,-94.4302122
Arkansas,West Memphis,72301,33923,30229,24409,35.1542649,-90.1676997
Arkansas,Rison,71665,57828,46803,48177,33.814492,-92.1476206
Arkansas,Earle,72331,78777,72338,52201,35.3525223,-90.3702057
Arkansas,Marion,72364,76159,62034,64596,35.215059,-90.1355163
Arkansas,Wynne,72396,36521,31880,29231,35.2280856,-90.8043199
Arkansas,Dumas,71639,20862,16258,17278,33.8762654,-91.4241176
Arkansas,Dermott,71638,55695,33003,57788,33.5972479,-91.5872161
Arkansas,Monticello,71655,49946,27699,60099,33.6054188,-91.8211792
Arkansas,Greenbrier,72058,60640,46960,46753,35.1954905,-92.3577718
Arkansas,Vilonia,72173,56573,45089,33754,35.0765755,-92.3137647
Arkansas,Conway,72032,73391,70609,43701,35.1242715,-92.3598425
Arkansas,Ozark,72949,51212,40484,35161,35.6244314,-93.8744835
Arkansas,Branch,72928,52530,42909,40886,35.3627064,-93.9594849
Arkansas,Viola,72583,38899,27533,27919,36.3765117,-91.9627259
Arkansas,Hot Springs,71913,29634,16512,38479,34.5349167,-93.0431886
Arkansas,Hot Springs,71914,54421,41431,44216,34.5029137,-93.1444266
Arkansas,Jessieville,71949,62805,50487,49041,34.6544705,-93.0193095
Arkansas,Paragould,72450,50396,44103,33595,36.1787425,-90.4924465
Arkansas,Hope,71801,32222,30537,21098,33.6656532,-93.5443256
Arkansas,Malvern,72104,36459,31107,24361,34.3402532,-92.8157617
Arkansas,Mineral Springs,71851,64750,48474,52768,33.8825405,-93.9278794
Arkansas,Batesville,72501,43354,31693,38788,35.851779,-91.6467559
